id,title,authors,publisher,publish_date,page_count,categories,ISBN,imageLink,description
ERoAm13YF8IC,Food Science,"Norman N. Potter,Joseph H. Hotchkiss",Springer Science & Business Media,1998,608,Science,9780834212657,http://books.google.com/books/content?id=ERoAm13YF8IC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Now in its fifth edition, Food Science remains the most popular and reliable text for introductory courses in food science and technology. This new edition retains the basic format and pedagogical features of previous editions and provides an up-to-date foundation upon which more advanced and specialized knowledge can be built. This essential volume introduces and surveys the broad and complex interrelationships among food ingredients, processing, packaging, distribution and storage, and explores how these factors influence food quality and safety. Reflecting recent advances and emerging technologies in the area, this new edition includes updated commodity and ingredient chapters to emphasize the growing importance of analogs, macro-substitutions, fat fiber and sugar substitutes and replacement products, especially as they affect new product development and increasing concerns for a healthier diet. Revised processing chapters include changing attitudes toward food irradiation, greater use of microwave cooking and microwaveable products, controlled and modified atmosphere packaging and expanding technologies such a extrusion cooking, ohmic heating and supercritical fluid extraction, new information that addresses concerns about the responsible management of food technology, considering environmental, social and economic consequences, as well as the increasing globalization of the food industry. Discussions of food safety an consumer protection including newer phychrotropic pathogens; HAACP techniques for product safety and quality; new information on food additives; pesticides and hormones; and the latest information on nutrition labeling and food regulation. An outstanding text for students with little or no previous instruction in food science and technology, Food Science is also a valuable reference for professionals in food processing, as well as for those working in fields that service, regulate or otherwise interface with the food industry."
mCkAi9D-rz8C,Reel Food: Essays on Food and Film,Anne Bower,Psychology Press,2004,353,Cooking,9780415971102,http://books.google.com/books/content?id=mCkAi9D-rz8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"First published in 2005. Routledge is an imprint of Taylor & Francis, an informa company."
7lEJJ8L54yoC,Food Hygiene and Sanitation,S Roday,Tata McGraw-Hill Education,1998-11-01,315,Food handling,9780074631782,http://books.google.com/books/content?id=7lEJJ8L54yoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,
_t0IoTcVxIIC,The Psychology of Food Choice,"Richard Shepherd,Monique Raats",CABI,2006,399,Psychology,9781845930868,http://books.google.com/books/content?id=_t0IoTcVxIIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"One of the central problems in nutrition is the difficulty of getting people to change their dietary behaviours so as to bring about an improvement in health. What is required is a clearer understanding of the motivations of consumers, barriers to changing diets and how we might have an impact upon dietary behaviour. This book brings together theory, research and applications from psychology and behavioural sciences applied to dietary behaviour. The authors are all international leaders in their respective fields and together give an overview of the current understanding of consumer food choice."
HfHtaq1GWUcC,Textbook Of Food & Bevrge Mgmt,Andrews,Tata McGraw-Hill Education,2007-08-01,588,Caterers and catering,9780070655737,http://books.google.com/books/content?id=HfHtaq1GWUcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Based on the board curriculum of the 3-degree course of the National Council for Hotel Management& Catering Technology, this Comprehensive text book aims to cover all relevent aspects and issues related to food & beverage management in the fast growing hotel & hispitality."
-4ZnMbryTqkC,Enzymes in Food Processing,"Gregory A. Tucker,L.F.J. Woods",Springer Science & Business Media,1995,319,Technology & Engineering,9780751402490,http://books.google.com/books/content?id=-4ZnMbryTqkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,Fundamentals of enzyme activity; Enzymes in the food industry; Food enzymes and the new technology; Enzymes in milk and cheese production; Enzymes in the meat industry; Enzymes in the production of beverages and fruit juices; Enzymes in the starch and sugar industries; Enzymes in the processing of fats and oils; Enzymes as diagnostic tools.
DUL7B7JegcUC,Food Analysis: Theory and Practice,"Yeshajahu Pomeranz,Clifton E. Meloan",Springer Science & Business Media,2002-02-28,778,Science,9780834218260,http://books.google.com/books/content?id=DUL7B7JegcUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"A text for undergraduate and graduate students in food science and technology, as well as a reference and source book on analytical methods and instruments for professional researchers in the field of food analysis. This revised edition (2nd ed., 1987) adds new chapters on capillary zone electrophoresis and thermal analysis, and expanded discussions of sampling, preparation of samples, reporting results, reliability of results, extraction with supercritical fluid techniques, and line process monitoring."
0xChbMhJOm0C,Food in the Social Order: Studies of Food and Festivities in Three American Communities,Mary Douglas,Psychology Press,2003,292,Social Science,9780415291125,http://books.google.com/books/content?id=0xChbMhJOm0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"First published in 1984, This work is a cross-cultural study of the moral and social meaning of food. It is a collection of articles by Douglas and her colleagues covering the food system of the Oglala Sioux, the food habits of families in rural North Carolina, meal formats in an Italian-American community near Philadelphia. It also includes a grid/group analysis of food consumption."
mJvpFC1-x5AC,Fast Food/slow Food: The Cultural Economy of the Global Food System,Richard R. Wilk,Rowman Altamira,2006-01-01,268,Business & Economics,9780759109155,http://books.google.com/books/content?id=mJvpFC1-x5AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Wilk and his colleagues draw upon their own international field experience to examine how food systems are changing around the globe. The authors offer a cultural perspective that is missing in other economic and developmental studies, and provide rich ethnographic data on markets, industrial production, and food economies. This new book will appeal to professionals in economic and environmental anthropology: economic development, agricultural economics, consumer behavior, nutritional sciences, environmental sustainability, and globalization studies."
jQN8Kpj0UOMC,Handbook of Analysis and Quality Control for Fruit and Vegetable Products,S. Ranganna,Tata McGraw-Hill Education,1986,1112,Food,9780074518519,http://books.google.com/books/content?id=jQN8Kpj0UOMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"The first handbook of its kind, giving in one volume, etailed information on both the analysis and quality control of fruit and vegetable products. Authoritative, need-based and up-to-date, the book has been principally designed to meet the day-to-day requirements.Starting from the analysis of common constituents, the book covers methods of analysis of specific raw materials and containers used in processing measurement of different quality attributes, sensory evaluation, microbiological and microanalytical examinations, determination of thermal process time, and examination of specific fruit and vegetable products. The last few chapters are devoted to statistical quality control, preparation of standard solutions and tables required for day-to-day use. Sufficient theoretical information is included in each chapter before the methods are described. Each method is self-contained, easy to follow, time-tested and complete in all respects. Wherever needed, reference values or standards-PFA, ISI or FAO/WHO Codex Alimentarius are given. With its comprehensive coverage and up-to-date information, the book would be useful to public analysts, factory personnel, processors, research workers, and students of food science, food technology, agriculture and home science."
TvatVJxVTykC,Fruit Processing,"D. Arthey,P.R. Ashurst",Springer Science & Business Media,1995-12-31,248,Technology & Engineering,9780751400397,http://books.google.com/books/content?id=TvatVJxVTykC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Fruit and fruit products, in all their many varieties and variations, are major world commodities and part of the economic life blood of many countries, particularly in the developing world. The perception of the healthy nature of fruit is a major reason for its increased consumption in the developed world, and many consumers today find a wider selection of fruit varieties, available at all times of the year, than ever before. This volume, however, is not so much concerned with fresh fruit as those principal areas of processing to which it may be subjected. Fruit processing arose as a means of utilising a short-lived product and preserving its essential nutritional qualities as far as possible. A chapter on the nutritional aspects of fruit is included in this work to reflect the importance of this topic to most consumers. After a general introduction, the chapter on fruit storage is the only contribution which deals with a process from which fruit emerges in essentially the same physical condition. Beyond that the book sets out to cover most of the major areas in which fruit may be processed into forms which bear varying semblances to the original raw material."
